cid	is_parent	name	parent_cid	
50010796	false	眼影	50010788
50010794	false	睫毛膏\/睫毛增长液	50010788
50019254	false	假睫毛\/假睫毛工具	50010788
50010805	false	腮红\/胭脂	50010788
50010936	false	修颜\/高光\/阴影粉	50010788
50010801	false	唇笔\/唇线笔	50010788
50010807	false	唇彩\/唇蜜	50010788
50010808	false	唇膏\/口红	50010788
50010800	false	双眼皮贴\/胶水	50010788
50010810	false	指甲油\/美甲产品	50010788
50019251	false	化妆刷\/刷包	50010788
50010817	false	化妆\/美容工具	50010788
50010812	false	彩妆套装\/彩妆盘	50010788
50010813	false	身体彩绘	50010788
50019246	false	男士彩妆	50010788
50010814	false	其它彩妆	50010788
50011990	false	卸妆	1801
50011977	false	洁面	1801
50011978	false	化妆水\/爽肤水	1801
50011979	false	面部精华	1801
50011980	false	乳液\/面霜	1801
50011981	false	面膜\/面膜粉	1801
50011982	false	防晒	1801
50011986	false	眼部护理	1801
50011983	false	身体护理	1801
50011987	false	胸部护理	1801
50011992	true	精油芳疗	1801
50011994	false	唇部护理	1801
50011995	false	T区护理	1801
50011996	false	面部按摩霜	1801
50011997	false	面部磨砂\/去角质	1801
50011993	false	面部护理套装	1801
50011988	false	男士护理	1801
50011998	false	手部保养	1801
50011991	false	其他保养	1801
50023283	true	假发\/假发配件	50023282
50023292	false	洗发护发	50023282
50023293	false	头发造型	50023282
50023294	true	染发烫发	50023282
1403	false	普通数码相机	14
50003773	false	专业数码单反	14
1402	false	数码摄像机	14
140116	false	单反镜头	14
50021422	false	单电微单	14
50003770	true	胶卷相机	14
50003793	false	LOMO	14
50008351	false	台式整机	50018222
50018323	false	一体机	50018222
110308	false	DIY兼容机	50018222
50010605	false	服务器\/Server	50018222
50010613	false	工作站	50018222
50012320	false	无线鼠标	11
50012307	false	有线鼠标	11
110210	false	键盘	11
110502	false	品牌液晶显示器	11
110203	false	CPU	11
110202	false	内存	11
110207	false	硬盘	11
50013151	false	固态硬盘	11
110201	false	主板	11
110206	false	显卡	11
50003848	false	台机电源	11
110211	false	机箱	11
110215	false	散热设备	11
110212	false	光驱\/刻录\/DVD	11
110205	false	声卡	11
50003321	true	电脑周边	11
50008759	false	组装液晶显示器	11
50001810	false	多媒体音箱	11
110508	false	摄像头	11
50002415	false	键鼠套装	11
110511	false	手写输入\/绘图板	11
110216	false	电视卡\/盒	11
50003213	false	硬盘盒	11
50003850	false	电竞耳麦	11
50013014	false	网络\/高清播放器	11
50019041	false	绘图板配件	11
110209	false	网卡	50018264
50022650	false	3G无线路由器	50018264
110808	false	路由器	50018264
50016214	false	网关	50018264
50016213	false	ADSL MODEM\/宽带猫	50018264
110805	false	交换机	50018264
50016189	true	光纤设备	50018264
50016195	true	网络存储设备	50018264
50016203	true	电脑\/网络工具	50018264
50019309	true	无线网络	50018264
50019318	true	网络设备	50018264
50019341	true	网络安全	50018264
